open,open close,close,area,adress,name,category,mub
20120109,03,20120111,,수성구 수성동2가 175번지 ,비엔베니도,커피숍,N
20120110,03,20170831,252.19,수성구 두산동 100-2번지 ,카페베네,커피숍,N
20120119,03,20120523,18.60,수성구 만촌동 444-35번지 ,떡뽁이나라,일반조리판매,N
20120130,03,20201127,52.60,수성구 만촌동 427-21 ,커피콩자루,커피숍,N
20120202,03,20170703,9.00,수성구 만촌동 1328-8번지 ,공원25시,일반조리판매,N
20120210,03,20170818,51.00,수성구 범물동 1352-7번지 ,마드모아젤,커피숍,N
20140423,03,20140522,,수성구 황금동 842번지 ,황금떡볶이,일반조리판매,N
20120410,03,20150409,22.40,수성구 범어동 256-9번지 ,티모닝우성점,커피숍,N
20120410,03,20121126,34.20,수성구 범어동 672-1번지 ,브라우니과자점,과자점,N
20120410,03,20150901,60.00,수성구 중동 400-3번지 ,달코마이,기타 휴게음식점,N
20120410,03,20201030,114.00,수성구 상동 310-4 ,코페아커피,커피숍,Y
20120412,03,20181221,51.84,수성구 범물동 1271번지 ,쥴리스커피,커피숍,N
20120416,03,20160408,7.40,수성구 지산동 1288-13번지 ,코코아,일반조리판매,N
20120619,03,20181207,27.90,수성구 지산동 1285-13번지 ,뚱스밥버거,커피숍,N
20120620,03,20160523,62.60,수성구 범어동 219-3번지 ,달떡(범어점),일반조리판매,N
20120622,03,20140630,56.16,수성구 신매동 567-58번지 ,달콤한 닭강정,일반조리판매,N
20120622,03,20210504,33.00,수성구 시지동 508-7 ,피자마루노변점,패스트푸드,N
20120622,03,20130624,72.40,수성구 만촌동 977-34번지 ,더스튜디오,커피숍,N
20140714,03,20180323,27.39,수성구 황금동 60번지 수성지구2차우방타운 213동 22호,마니또,일반조리판매,N
20140502,03,20160829,25.92,수성구 범어동 128-1번지 ,엔젤통신,커피숍,N
20120309,03,20201130,7.50,수성구 욱수동 226-4 ,데레사김밥,일반조리판매,N
20120309,03,20140526,7.82,수성구 욱수동 226-4번지 ,테레사왕족발,일반조리판매,N
20120829,03,20180403,18.27,수성구 신매동 587-4번지 ,홀씨,커피숍,N
20120829,03,20150626,21.40,달성군 논공읍 남리 577-2번지 에브리데이마트 내 ,떡마니,일반조리판매,N
20120903,03,20150209,538.20,수성구 범어동 561-2번지 ,엔제리너스,커피숍,N
20120906,03,20130506,56.00,수성구 수성동4가 1085-28번지 ,(주) 모시미  떠기,기타 휴게음식점,N
20140714,03,20160404,31.35,수성구 지산동 1288-19번지 ,어묵만(지산점),일반조리판매,N
20140715,03,20160201,158.00,수성구 범물동 1334번지 2층 ,빙수야,커피숍,N
20140718,03,20150408,38.25,수성구 수성동1가 73번지 삼우수성타운상가 A동 106호,봉팥,일반조리판매,N
20140718,03,20181211,27.36,수성구 만촌동 445-25번지 ,피자빙고만촌메트로,일반조리판매,N
20140718,03,20160721,34.56,수성구 신매동 572-4번지 ,커피베이대구신매점,커피숍,N
20140718,03,20150318,118.50,수성구 범어동 1801번지 ,보케르커피범어점,커피숍,N
20140722,03,20170331,75.33,수성구 범어동 804-72번지 2층 ,고메커피2,커피숍,N
20140723,03,20200102,16.20,수성구 범어동 29-1번지 로타리시장 4동 13호,총각분식,일반조리판매,N
20120730,03,20140807,49.14,수성구 시지동 376-4번지 ,행복카페,커피숍,N
20101217,03,20171220,103.48,수성구 수성동3가 37-5번지 외2필지(1층) 수성센스빌 상가101호,커피인(coffee 人),커피숍,N
20101217,03,20201224,75.04,수성구 황금동 254-1 신천지하이츠 상가동 1호,꼬뺑,커피숍,N
20120906,03,20140122,27.00,수성구 신매동 579번지 ,꿀닭,기타 휴게음식점,N
20120910,03,20150130,25.60,수성구 만촌동 1046-10번지 ,안티고,커피숍,N
20101108,03,20130118,31.82,수성구 황금동 428-9번지 (1층) ,올드테이블,커피숍,N
20101112,03,20181214,38.60,수성구 만촌동 777번지 우방2차타운 301동 106호,토브커피,커피숍,N
20110118,03,20111025,90.79,수성구 만촌동 1003-30번지 (1층) ,하늘연꽃,전통찻집,N
20110120,03,20190624,37.55,수성구 범어동 206-9번지 (1층) ,봉구스밥버거범어점,일반조리판매,N
20110120,03,20140123,14.00,수성구 두산동 113번지 ,카페블로썸,커피숍,N
20110125,03,20210120,14.60,수성구 신매동 588 (1층) ,씨유 신매점,편의점,N
20110128,03,20141118,99.84,수성구 파동 519-6번지 경남리버파크 102호,커피나무,커피숍,N
20150605,03,20200120,23.60,수성구 노변동 160-6번지 ,마녀김밥,기타 휴게음식점,N
20150605,03,20160620,148.77,수성구 파동 692번지 ,바이시카,커피숍,N
20150608,03,20171030,56.68,수성구 범물동 1319-5번지 ,박또(VARK DO),커피숍,N
20120704,03,20130115,73.40,수성구 범어동 471-8번지 ,커피하노이,커피숍,N
20120706,03,20160125,51.40,수성구 만촌동 1329-11번지 ,허브앤커피,커피숍,N
20120709,03,20120718,42.60,수성구 범어동 835번지 ,브루하하 더치커피,커피숍,N
20120710,03,20210531,25.00,수성구 상동 156-9 ,올망졸망,일반조리판매,N
20120711,03,20131219,68.72,수성구 수성동1가 249-362번지 ,플레이버,커피숍,N
20120713,03,20150227,22.50,수성구 시지동 218-7번지 ,가을이네 모퉁이,기타 휴게음식점,N
20120716,03,20160122,32.80,수성구 범어동 380번지 ,더오니기리,일반조리판매,N
20120725,03,20140109,33.40,수성구 범어동 117-41번지 ,엄마분식,일반조리판매,N
20120328,03,20210114,27.19,수성구 만촌동 636-7 ,시니어문화센터아리랑까페,커피숍,N
20120403,03,20140424,113.60,수성구 만촌동 74-8번지 ,밥먹고갑시다,일반조리판매,N
20120404,03,20130520,24.80,수성구 범어동 21-6번지 ,애플카페토스트,일반조리판매,N
20120404,03,20141121,18.60,수성구 만촌동 1325-40번지 ,끼니,일반조리판매,N
20101202,03,20210910,146.84,수성구 시지동 111 (1층) ,카페트리,커피숍,N
20101011,03,20200102,82.50,수성구 신매동 567-6번지 (1층) ,화가와꽃,커피숍,N
20101012,03,20120702,13.20,수성구 중동 179번지 대구파이낸스센터(1층) ,훼미리마트대동타워점,편의점,N
20101012,03,20130102,34.60,수성구 두산동 113번지 수성SK리더스뷰(지하1층) 108동 ,신명가떡볶이,일반조리판매,N
20101012,03,20120601,34.40,수성구 두산동 113번지 수성SK리더스뷰(지하1층) 108동 ,마루꼬치,일반조리판매,N
20101013,03,20140123,33.82,수성구 신매동 596-2번지 (1층) ,스시990시지점,일반조리판매,N
20101015,03,20210625,51.50,수성구 수성동2가 25-14 ,예가김밥,일반조리판매,N
20120827,03,20161116,34.56,수성구 신매동 578-8번지 ,행복한 빵집,커피숍,N
20120827,03,20150925,114.20,수성구 범어동 173-12번지 ,대화커피숍,커피숍,N
20101207,03,20181231,24.12,수성구 만촌동 859-9번지 (1층) ,프렌치,커피숍,N
20101207,03,20131028,41.74,수성구 만촌동 1039-19번지 (1층) ,엘리스파이전문점,패스트푸드,N
20101216,03,20120202,30.24,수성구 상동 383-4번지 (1층) ,빨간풍차,일반조리판매,N
20101216,03,20111226,36.20,수성구 상동 318번지 (1층) ,청지다원,전통찻집,N
20101216,03,20101227,,수성구 사월동 419-1번지 외2필지(1층) ,마트 25,편의점,N
20131022,03,20200106,43.00,수성구 범어동 551-9번지 ,매스 커피 범어점,커피숍,N
20131031,03,20141229,76.08,수성구 수성동3가 74번지 2층 ,스카이점핑랜드,커피숍,N
20131105,03,20160715,32.22,수성구 상동 72번지 정화우방팔레스 501동 104호,엔젤스스토리,커피숍,N
20131108,03,20180417,33.00,수성구 만촌동 444-1번지 ,스윗 메모리즈 오브 라이,커피숍,N
20131108,03,20201224,238.23,"수성구 범어동 2237 화성파크드림상가 101,1호",스타벅스커피 대구법원점,커피숍,Y
20131126,03,20141121,88.89,수성구 범어동 407-17번지 ,눈팥(Nunpat),커피숍,N
20131127,03,20131226,,수성구 신매동 137번지 ,카작(신매점),커피숍,N
20110803,03,20111018,13.40,수성구 만촌동 1356-5번지 이마트만촌점내(지하1층) ,만구수산(주),일반조리판매,N
20110804,03,20160829,75.56,수성구 황금동 99-1번지 태왕아너스상가 110동 101호,보이고사,커피숍,N
20110805,03,20120227,16.20,수성구 범어동 29-1번지 로타리시장 11동 66호,뻥쟁이 김군,일반조리판매,N
20110808,03,20180910,40.73,수성구 범물동 1273번지 동아백화점수성점내 ,더카페수성동아점지하1층점,커피숍,N
20110902,03,20151130,106.50,수성구 만촌동 428-12번지 ,브랜치까페,커피숍,N
20131210,03,20140110,,수성구 중동 178-1번지 1층 ,블루그램커피,커피숍,N
20131212,03,20190115,,수성구 신매동 10-7번지 시지퍼스트 1동 101호,보케르커피시지점,커피숍,N
20131217,03,20161004,143.93,수성구 황금동 867-3번지 1층 ,더 미소짓다,커피숍,N
20131218,03,20161208,,수성구 신매동 593-3번지 ,커피브러리,커피숍,N
20131218,03,20201130,29.53,수성구 범어동 254-6 ,피자샵,일반조리판매,N
20131219,03,20200228,39.85,수성구 만촌동 644-35번지 ,우리들의나눔,커피숍,N
20150601,03,20190115,51.31,수성구 수성동3가 57번지 ,새봄김밥,기타 휴게음식점,N
20140306,03,20171103,11.00,수성구 범물동 1362-12번지 ,뚱스밥버거범물점,패스트푸드,N
20140307,03,20180201,198.00,수성구 신매동 137번지 ,카작(신매점),커피숍,N
20140307,03,20170203,47.58,수성구 신매동 592번지 ,카페벙커신매청춘점,커피숍,N
20140310,03,20160818,35.60,수성구 욱수동 218-2번지 ,떡갈나무,일반조리판매,N
20140310,03,20160607,20.09,수성구 범어동 561-5번지 1층 ,스몽(SMONG),패스트푸드,N
20140313,03,20140331,,수성구 범어동 557-8번지 ,르고메드파리16,패스트푸드,N
20110928,03,20120703,69.10,수성구 지산동 1204-10번지 ,커피엠,커피숍,N
20111012,03,20180622,47.50,수성구 신매동 594번지 시지동서아파트 106동 102호,경산대추도너츠1번가,일반조리판매,N
20150609,03,20201005,21.80,수성구 만촌동 348-17 ,대백분식,일반조리판매,N
20150611,03,20161206,28.60,수성구 수성동4가 1090-1번지 ,2달러($2 two dollar),커피숍,N
20140210,03,20190211,230.40,수성구 만촌동 1331-5번지 ,빈앤루트,커피숍,N
20140210,03,20161212,59.12,수성구 대흥동 504번지 대구스타디옴몰 ,컵케익스토리 데일리도우도넛앤커피,기타 휴게음식점,N
20140213,03,20190419,19.00,수성구 지산동 1288-20번지 ,미니스톱 대구지산점,일반조리판매,N
20111110,03,20180820,33.30,수성구 지산동 1153-6번지 ,오엠씨 김밥,일반조리판매,N
20111110,03,20160621,,"수성구 범어동 2201번지 외2필(2202,2204) ",카페베네 범어점,커피숍,N
20111111,03,20140116,,수성구 범어동 1005번지 ,놀부도너스코너,과자점,N
20111124,03,20200102,31.80,수성구 범어동 2017번지 청구성조타운 상가동 110호,잘나가는떡볶이,일반조리판매,N
20140331,03,20150324,33.00,수성구 범어동 191-17번지 ,주피(JUFFEE),커피숍,N
20140331,03,20160104,30.50,"수성구 범어동 11-10번지 1,2 ",카페키토,커피숍,N
20101108,03,20110426,20.83,수성구 수성동2가 273-3번지 (1층) ,청순향,커피숍,N
20101108,03,20140728,79.02,수성구 두산동 113번지 (1층) 108동 1107호,Zoo  커피,커피숍,N
20091016,03,20140115,20.43,수성구 매호동 1343-8번지 ,커피트리,커피숍,N
20091016,03,20150126,113.01,수성구 범어동 292-16번지 ,브라운골드,커피숍,N
20110822,03,20210630,35.14,수성구 대흥동 504 ,먹거리장터,일반조리판매,N
20110822,03,20180903,269.80,수성구 범어동 559-3번지 ,스타벅스 수성범어역점,커피숍,N
20110823,03,20210705,94.50,수성구 대흥동 504 ,홈플러스(주) 대구스타디움점,일반조리판매,Y
20110829,03,20120116,66.14,수성구 수성동1가 213-6번지 ,길스빵집,과자점,N
20110831,03,20201126,209.22,수성구 대흥동 504 ,롯데리아 대구스타디움점,패스트푸드,N
20110831,03,20161028,104.52,수성구 대흥동 504번지 ,미스터도넛,패스트푸드,N
20110831,03,20171204,77.60,수성구 대흥동 504번지 ,엔제리너스,커피숍,N
20110831,03,20140123,26.90,수성구 대흥동 504번지 ,샌드&브레드,패스트푸드,N
20110712,03,20181231,43.20,수성구 범물동 1275-10번지 ,하늘보리피자 범물점,패스트푸드,N
20110719,03,20120207,,수성구 만촌동 989-1번지 ,브랜치카페(만촌점),커피숍,N
20110909,03,20130109,26.90,수성구 대흥동 504번지 ,만두벌판,패스트푸드,N
20110812,03,20120514,34.51,수성구 욱수동 238-12번지 ,야미 얌,일반조리판매,N
20110817,03,20120612,17.50,수성구 황금동 64-2번지 ,곰비임비분식,일반조리판매,N
20131220,03,20180906,108.39,수성구 수성동1가 89-42번지 ,엠앤에스대구은행역점,커피숍,N
20140106,03,20191211,70.00,수성구 범어동 192-17번지 ,슈가스푼,과자점,N
20140115,03,20150827,46.30,수성구 만촌동 860번지 금탑아파트 3동 2호,쿠니치,패스트푸드,N
20140116,03,20140210,,수성구 대흥동 504번지 홈플러스내 ,컵케익스토리앤카페,일반조리판매,N
20140117,03,20160309,112.10,수성구 범어동 562-6번지 ,바바라릴카페,커피숍,N
20140204,03,20170613,1.60,수성구 상동 49-16번지 ,세븐일레븐수성들안길점,일반조리판매,N
20140205,03,20150810,230.78,수성구 중동 178-1번지 ,썸띵라이크어커피,커피숍,N
20110901,03,20200114,26.90,수성구 대흥동 504번지 ,델리치,패스트푸드,N
20100127,03,20111031,22.54,수성구 사월동 464번지 시지2차사월보성타운 201동 111호,엄마김밥,일반조리판매,N
20100129,03,20191212,35.34,수성구 신매동 567번지 (1층) ,브라운슈가,커피숍,N
20100205,03,20100617,113.22,수성구 만촌동 74-8번지 외1필지 (1층) ,밀가루반죽,일반조리판매,N
20100210,03,20100819,42.50,수성구 황금동 387-1번지 (1층) ,보디첼리커피,커피숍,N
20111129,03,20111205,,수성구 황금동 793-5번지 ,랜즈앤드,커피숍,N
20111201,03,20120702,125.80,수성구 범어동 175-5번지 ,카페리코범어점,커피숍,N
20110907,03,20120801,22.32,수성구 신매동 567-55번지 (지상1층) ,청년어묵신매점,일반조리판매,N
20110907,03,20150717,54.90,수성구 대흥동 504번지 ,콜드스톤 스타디움몰점,기타 휴게음식점,N
20140224,03,20190426,152.07,"수성구 범어동 792-43번지 범어역 아이위시 101호, 201호 ",아이엠풀,커피숍,Y
20140227,03,20150511,18.00,수성구 범물동 1336번지 범물콤비코아 B동 1-5호,카페(Cafe)100,커피숍,N
20140306,03,20141013,66.75,수성구 범어동 423-12번지 ,더프레즐,패스트푸드,N
20111221,03,20151217,76.60,수성구 수성동1가 641-49번지 ,코페아커피,커피숍,N
20111221,03,20150105,58.52,수성구 황금동 793-5번지 ,랜즈앤드,커피숍,N
20111226,03,20160608,98.56,"수성구 두산동 105번지 대우트럼프월드 수성 C-10호, C-11호 ",망고식스,패스트푸드,N
20100401,03,20130221,34.30,수성구 신매동 570번지 시지골든코아 112동 102호,빚은(시지신매점),기타 휴게음식점,N
20100401,03,20120109,24.70,수성구 상동 350-5번지 (1층) ,커피앤커피,커피숍,N
20100408,03,20100707,17.82,수성구 수성동4가 1090-8번지 수성하이츠 델타마트 지하1층 ,KDK도우넛,과자점,N
20100409,03,20100419,,수성구 신매동 567-21번지 지하 103호,커피향기,커피숍,N
20100414,03,20110623,79.20,수성구 황금동 698-1번지 ,커피생각,커피숍,N
20100419,03,20120127,97.47,수성구 만촌동 1039-4번지 수성 아크로타워 103호,제리치즈,커피숍,N
20120210,03,20120413,25.20,수성구 중동 267-2번지 외1필지(268-4) ,제인스커피,커피숍,N
20120213,03,20180103,62.60,수성구 범어동 214-30번지 ,글루텐,커피숍,N
20120216,03,20150316,7.00,수성구 중동 100-3번지 ,GS25  중동점,편의점,N
20111031,03,20140210,7.26,수성구 두산동 133-15번지 ,라이온휴게음식,일반조리판매,N
20111104,03,20140529,31.35,수성구 범물동 1369-4번지 ,배!고파?,일반조리판매,N
20120524,03,20121207,32.64,수성구 노변동 212-1번지 ,다니엘,커피숍,N
20120531,03,20141007,34.18,수성구 신매동 593-3번지 ,땅콩먹은 꿀강정,일반조리판매,N
20120608,03,20160317,36.12,수성구 매호동 1075-1번지 ,꿀닭,일반조리판매,N
20100907,03,20110209,32.90,수성구 신매동 280번지 신매동 효성 백년가약(청) 402동 13호,신천황제,일반조리판매,N
20120220,03,20120227,,수성구 수성동4가 1090-8번지 동아마트수성점내 ,유메유통,일반조리판매,N
20120229,03,20121010,40.70,수성구 범어동 253-54번지 ,로스팅과핸드드림,커피숍,N
20120302,03,20150129,13.95,수성구 욱수동 451-2번지 ,티타임,커피숍,N
20120305,03,20201215,533.40,수성구 만촌동 855-3 ,필로세,커피숍,N
20120307,03,20210504,34.98,수성구 지산동 1205 ,하라커피(HARA COFFEE),커피숍,N
20100512,03,20131203,70.25,수성구 만촌동 1008-34번지 (1층) ,카페 놀,커피숍,N
20100519,03,20160224,12.50,수성구 두산동 133-2번지 (3츠) ,더원,일반조리판매,N
20100928,03,20191224,28.50,수성구 범어동 93-49번지 (1층) ,꾸러기분식,일반조리판매,N
20120629,03,20150727,17.50,수성구 중동 269-3번지 ,T 모바일 카페,커피숍,N
20120629,03,20120704,,수성구 범어동 2206번지 ,정수종카페,커피숍,N
20091120,03,20110124,99.12,수성구 만촌동 1039-2번지 101호,버블투,커피숍,N
20091124,03,20120912,65.34,수성구 범어동 198-6번지 장미맨션 102호,보리수,패스트푸드,N
20091217,03,20120529,30.00,수성구 매호동 1055번지 시지2차매호협화타운 112동(상가) 101호 ,꼬치리아,기타 휴게음식점,N
20091013,03,20161101,68.10,수성구 수성동1가 253-2번지 ,카페미미,커피숍,N
20091013,03,20210602,5.18,수성구 범어동 13-17 ,씨유 법원보경점,과자점,N
20091015,03,20170531,226.11,수성구 만촌동 1356-3번지 메트로팔레스 122동 109호,(주)카페베네대구만촌점,커피숍,N
20100216,03,20110524,80.80,수성구 중동 119번지 (1층) ,정인다원,커피숍,N
20110831,03,20121205,148.50,수성구 대흥동 504번지 ,망고식스,일반조리판매,N
20091127,03,20130322,24.09,수성구 범어동 209-7번지 ,온 파스타 대구범어점,패스트푸드,N
20091208,03,20111124,,"수성구 매호동 1085-7번지 매호시장 상가 102동 107,108호",김태호피자,패스트푸드,N
20091211,03,20120831,26.86,수성구 범어동 209-14번지 ,2학년4반떡뽂이,일반조리판매,N
20091214,03,20100119,89.91,수성구 범물동 1350-3번지 ,린덴바움커피,커피숍,N
20091214,03,20141222,62.40,수성구 황금동 809-37번지 ,온누리분식,기타 휴게음식점,N
20091214,03,20150126,33.75,수성구 만촌동 863-26번지 ,파마스리(만촌점),패스트푸드,N
20091216,03,20110224,42.29,수성구 신매동 280번지 효성백년가약(청) 402동 14호 ,프랜즈,패스트푸드,N
20110908,03,20180110,132.00,수성구 대흥동 504번지 ,스무디킹대구스타디움점,커피숍,N
20110908,03,20111231,198.00,수성구 대흥동 504번지 ,투썸플레이스대구스타디움점,커피숍,N
20110919,03,20121016,57.40,수성구 범물동 1298-4번지 ,다도락,기타 휴게음식점,N
20110923,03,20120905,41.58,수성구 범물동 1315-13번지 ,다겸찻집,전통찻집,N
20110927,03,20120625,25.90,수성구 수성동1가 90-11번지 ,본앤드커피점,커피숍,N
20110927,03,20120719,3.00,수성구 대흥동 504번지 ,훼미리마트대구스타디움몰점,편의점,N
20100118,03,20171206,53.75,수성구 매호동 1341-12번지 (1층) ,리브가 기독서점,커피숍,N
20100118,03,20100622,95.40,수성구 범어동 128-11번지 (1층) ,마이앤트메리,커피숍,N
20100118,03,20110221,15.08,수성구 황금동 365번지 외4필지 캐슬골드파크종합상가 131호,석봉토스트,일반조리판매,N
20100121,03,20110512,30.40,수성구 시지동 508-6번지 (1층) ,멜로우(mellow),커피숍,N
20100122,03,20140207,187.50,수성구 범어동 557-8번지 ,세븐몽키스,커피숍,N
20100126,03,20101001,40.02,수성구 지산동 913번지 외1필지  (1층) ,더밀크커피(the milk coffee),커피숍,N
20100127,03,20110901,104.48,수성구 범물동 1350-3번지 (1층) ,엄스커피,커피숍,N
20100423,03,20170712,30.04,수성구 만촌동 673-39번지 (1층) ,장커피,커피숍,N
20100426,03,20140123,32.10,수성구 범어동 672-1번지 우방범어타운상가 1동 1호,리얼커피,커피숍,N
20100427,03,20160816,45.33,수성구 수성동4가 1146-8번지 (1층) ,신천황제떡볶이,일반조리판매,N
20100429,03,20110228,52.05,수성구 범어동 189-36번지 (1층) ,커피소울,커피숍,N
20100430,03,20180502,72.55,수성구 만촌동 1356-5번지 (1층) ,다빈치만촌점,커피숍,N
20100503,03,20170209,.00,수성구 만촌동 671-15번지 (1층) ,커피방앗간,커피숍,N
20100507,03,20111202,34.20,수성구 신매동 567-21번지 지하 103호,커피향기,커피숍,N
20100510,03,20111128,16.40,수성구 만촌동 871-17번지 (1층) ,엿장수,일반조리판매,N
20100713,03,20110718,33.60,수성구 수성동4가 1090-8번지 수성하이츠지하1층 상가동 ,(주)모심푸드 동아마트수성점,일반조리판매,N
20100713,03,20150817,41.04,수성구 수성동4가 1090-8번지 수성하이츠지하1층 상가동 ,피자몰동아마트점,패스트푸드,N
20100714,03,20180601,165.20,"수성구 만촌동 1039-4번지 수성 아크로타워 101,102호",엔젤리너스,커피숍,N
20100714,03,20120206,41.70,수성구 수성동4가 1090-8번지 수성하이츠 지하1층 상가동 ,두리유통,일반조리판매,N
20111202,03,20121114,51.00,수성구 신매동 568-5번지 ,고봉민김밥인(시지점),일반조리판매,N
20111205,03,20161124,26.40,수성구 두산동 113번지 ,핑거푸드,패스트푸드,N
20111220,03,20151016,24.72,수성구 지산동 1251번지 ,하코네,일반조리판매,N
20101005,03,20140204,19.00,수성구 두산동 113번지 ,(주)아일랜드수산,일반조리판매,N
20101006,03,20111006,12.00,수성구 두산동 113번지 수성SK리더스뷰(지하1층) 108동 ,은성식품,과자점,N
20101007,03,20160525,32.50,수성구 두산동 113번지 수성SK리더스뷰(지하1층) 108동 ,구스띠모,패스트푸드,N
20101007,03,20181231,9.20,수성구 황금동 837-7번지 (3층) ,PC명가,일반조리판매,N
20100716,03,20200106,9.90,수성구 매호동 1090-3번지 (1층) ,미니스톱 대구매호점,편의점,N
20120426,03,20131202,30.20,수성구 범어동 2234번지 범어 에스케이뷰 104동 102호,따뜻한 밥상,일반조리판매,N
20120427,03,20200423,8.00,수성구 만촌동 1356-5번지 ,엠지리테일(주),기타 휴게음식점,N
20120507,03,20120530,,수성구 범어동 221-13번지 ,카페&까페,패스트푸드,N
20120514,03,20121108,24.36,수성구 수성동4가 1090-8번지 수성하이츠 상가동 ,꼬면꼬탕,일반조리판매,N
20120515,03,20130404,15.40,수성구 두산동 125-1번지 ,웰빙삼색김밥,일반조리판매,N
20120517,03,20140123,30.00,수성구 상동 264-1번지 ,코마,커피숍,N
20120523,03,20150616,92.01,수성구 두산동 105번지 대우트럼프월드 수성 B-4호,트럼프커피,커피숍,N
20120524,03,20130716,69.16,수성구 황금동 395-1번지 ,춘설과 차향,전통찻집,N
20101021,03,20151124,40.50,수성구 황금동 365번지 외4필지 캐슬골드파크 4단지상가 105호,쁘렝땅,커피숍,N
20101025,03,20120626,17.00,수성구 상동 156-9번지 (1층) ,아저씨분식,일반조리판매,N
20100909,03,20130118,30.60,수성구 매호동 1324번지 두레타운 2-13동 9호,신전떡뽁이,일반조리판매,N
20100920,03,20110922,19.80,수성구 범어동 12-7번지 (1층) ,분식파티,일반조리판매,N
20101029,03,20120319,46.20,수성구 지산동 915번지 (1층) ,황금손만두,일반조리판매,N
20101102,03,20180125,7.92,수성구 범어동 587-9번지 (1층) ,GS25 대구수성,편의점,N
20101102,03,20150522,10.23,수성구 범어동 43-1번지 (1층) ,GS25 범어화성,편의점,N
20101105,03,20130109,52.65,수성구 지산동 974-7번지 (1층) ,한우김밥,일반조리판매,N
19980817,03,20050721,15.84,수성구 수성동3가 232-7번지 ,라라피자,과자점,N
19981204,03,20041109,33.63,수성구 범어동 650번지 671(우방) 상가 ,올림픽과자점,과자점,N
19981207,03,20030124,44.84,수성구 신매동 567-47번지 ,뚜레쥬르베이커리(신매점),과자점,N
19990122,03,20060214,74.92,수성구 황금동 744-13번지 ,청솔다방,다방,N
19990210,03,20050629,42.32,수성구 지산동 1297번지 지산 5단지 상가 7호 ,대흥밀라노휴게점,과자점,N
19980820,03,20020122,,수성구 범어동 1145번지 ,동양다방,다방,N
19990319,03,20050314,41.41,수성구 황금동 572번지 ,로뎀나무그늘,기타 휴게음식점,N
19990325,03,20031007,91.26,수성구 매호동 1344-6번지 ,시지다방,다방,N
19990329,03,20080107,47.20,수성구 파동 511-7번지 ,와글와글분식전문점,일반조리판매,N
19980923,03,20050922,140.70,수성구 범물동 1275-2번지 ,장원다방,다방,N
19981020,03,20121127,,수성구 범물동 1273번지 (지하1층) ,미시락,기타 휴게음식점,N
19990823,03,20061201,88.92,수성구 두산동 133-1번지 ,장미다방,다방,N
19980824,03,20140120,64.26,수성구 상동 463-2번지 외 9필지 ,만남의집,기타 휴게음식점,N
19980827,03,20040322,25.65,수성구 만촌동 960-24번지 ,이윤재제과점,과자점,N
19980918,03,20060907,34.44,수성구 만촌동 1039-1번지 ,브라질,커피숍,N
19981022,03,20050831,105.83,수성구 범어동 31-9번지 ,삼일다방,다방,N
19990211,03,20020307,,수성구 수성동3가 79-6번지 ,예인다방,다방,N
19990213,03,20031231,173.32,수성구 지산동 1160-7번지 ,(주)해마로파파이스(지산),과자점,N
19990302,03,20040614,101.20,수성구 매호동 1343-12번지 ,만남다방,다방,N
19990824,03,20020530,98.16,수성구 상동 9-6번지 ,대경다방,과자점,N
19990826,03,20020315,,수성구 범물동 1354-2번지 ,다정방,과자점,N
19990310,03,20060207,117.92,수성구 시지동 258-16번지 ,옌날다방,다방,N
19990311,03,20040303,44.63,수성구 만촌동 1040-63번지 ,파리바게뜨남부점,과자점,N
19990315,03,20030326,114.57,수성구 범어동 41-9번지 ,맞선다방,다방,N
19990316,03,20030605,90.13,수성구 두산동 275번지 외 9필지 ,늘봄다방,다방,N
19990415,03,20020816,31.86,수성구 황금동 761-1번지 ,독일과자점,과자점,N
20100609,03,20121213,92.50,수성구 만촌동 1330-54번지 (1층) ,가교,커피숍,N
20100611,03,20180103,23.01,수성구 범어동 31-9번지 (1층) ,궁,커피숍,N
20100614,03,20130206,51.14,수성구 수성동1가 230번지 유성푸르나임 401동 107호,레드썬커피,커피숍,N
20100615,03,20110504,70.32,수성구 시지동 495-4번지 (1층) ,커피마시로(COFFEE MASIRO),커피숍,N
20100629,03,20140314,18.70,수성구 만촌동 1356-5번지 이마트만촌점(2층) ,미니멜츠 구슬아이스크림,기타 휴게음식점,N
20100701,03,20121004,41.32,수성구 만촌동 1037-7번지 만촌동 월드메르디앙 102호,토브(Tov),커피숍,N
20091111,03,20110113,90.42,수성구 범어동 41-10번지 ,공간,전통찻집,N
20091113,03,20110408,25.70,수성구 수성동4가 1158-8번지 ,더파티(The Party),커피숍,N
20091117,03,20120103,30.66,수성구 수성동4가 1085-28번지 수성롯데캐슬 102호,에스프레소,패스트푸드,N
20091118,03,20100503,22.80,수성구 만촌동 348-17번지 ,황제떡볶이(청기와점),기타 휴게음식점,N
20091223,03,20200102,377.62,수성구 범어동 774-25번지 외 2필지 ,버거킹대구범어점,패스트푸드,N
20091228,03,20091230,,수성구 범어동 380번지 범어롯데캐슬 401동 114호,코페아커피범어롯데캐슬점,커피숍,N
20100111,03,20131223,47.17,수성구 범어동 203-1번지 ,커피포빈스앤떡볶이,커피숍,N
20100113,03,20100414,65.96,수성구 범물동 510-2번지 (1층) ,스테이(Stay),커피숍,N
20100113,03,20200527,118.24,수성구 수성동3가 254-3번지 (1층) ,(주)에스피씨삼립빚은대구수성네거리점,과자점,N
20100115,03,20111101,84.50,수성구 황금동 75번지 지하(1층) ,꿀떡,일반조리판매,N
